Invoice ID,Date,Time,Store ID,Region,City,Customer Type,Gender,Product Line,Unit Price,Quantity,Tax,Total,Payment,COGS,Gross Margin %,Gross Income
INV-1565,2022-09-21,11:02:00,S009,West,Ahmedabad,Member,Female,Sports,237.4,1,11.87,249.27,E-wallet,237.4,5.0,11.87
INV-1566,2022-08-31,17:46:00,S008,West,Pune,Member,Female,Groceries,89.16,8,35.66,748.94,E-wallet,713.28,5.0,35.66
INV-1567,2022-04-02,16:12:00,S006,West,Ahmedabad,Normal,Male,Sports,487.52,8,195.01,4095.17,E-wallet,3900.16,5.0,195.01
INV-1568,2022-05-08,19:10:00,S009,East,Patna,Normal,Male,Groceries,370.26,7,129.59,2721.41,Cash,2591.82,5.0,129.59
INV-1569,2022-08-02,19:34:00,S003,West,Mumbai,Normal,Female,Sports,181.89,3,27.28,572.95,E-wallet,545.67,5.0,27.28
INV-1570,2022-01-06,18:27:00,S008,South,Bangalore,Member,Male,Electronics,34.35,10,17.18,360.68,E-wallet,343.5,5.0,17.18
INV-1571,2022-02-06,11:18:00,S005,North,Delhi,Member,Female,Books,77.47,10,38.74,813.44,Credit Card,774.7,5.0,38.74
INV-1572,2022-09-29,13:25:00,S002,North,Delhi,Member,Female,Electronics,247.82,6,74.35,1561.27,E-wallet,1486.92,5.0,74.35
INV-1573,2022-02-05,20:25:00,S001,North,Chandigarh,Normal,Male,Sports,122.62,2,12.26,257.5,Credit Card,245.24,5.0,12.26
INV-1574,2022-10-19,19:32:00,S008,West,Ahmedabad,Normal,Female,Electronics,39.94,7,13.98,293.56,Credit Card,279.58,5.0,13.98
INV-1575,2022-08-23,18:55:00,S007,East,Patna,Member,Female,Sports,206.31,6,61.89,1299.75,E-wallet,1237.86,5.0,61.89
INV-1576,2022-03-13,12:24:00,S004,South,Bangalore,Member,Female,Groceries,473.65,4,94.73,1989.33,E-wallet,1894.6,5.0,94.73
INV-1577,2022-10-18,13:31:00,S005,East,Bhubaneswar,Normal,Male,Books,436.72,5,109.18,2292.78,Cash,2183.6,5.0,109.18
INV-1578,2022-03-19,14:53:00,S004,East,Patna,Member,Male,Books,366.77,9,165.05,3465.98,Cash,3300.93,5.0,165.05
INV-1579,2022-02-25,14:14:00,S008,West,Pune,Member,Female,Groceries,244.49,7,85.57,1797.0,E-wallet,1711.43,5.0,85.57
INV-1580,2022-07-06,14:26:00,S004,South,Bangalore,Member,Male,Home Decor,383.11,1,19.16,402.27,Cash,383.11,5.0,19.16
INV-1581,2022-10-13,13:48:00,S001,East,Kolkata,Normal,Female,Clothing,36.83,9,16.57,348.04,Credit Card,331.47,5.0,16.57
INV-1582,2022-02-28,11:16:00,S003,West,Pune,Normal,Female,Electronics,387.09,5,96.77,2032.22,E-wallet,1935.45,5.0,96.77
INV-1583,2022-02-09,11:41:00,S006,East,Bhubaneswar,Normal,Female,Groceries,222.68,8,89.07,1870.51,E-wallet,1781.44,5.0,89.07
INV-1584,2022-08-22,12:03:00,S008,West,Mumbai,Member,Female,Books,61.01,5,15.25,320.3,Cash,305.05,5.0,15.25
INV-1585,2022-08-20,17:44:00,S008,East,Bhubaneswar,Normal,Female,Electronics,375.12,4,75.02,1575.5,Credit Card,1500.48,5.0,75.02
INV-1586,2022-06-15,18:18:00,S008,West,Ahmedabad,Normal,Female,Electronics,50.7,4,10.14,212.94,Credit Card,202.8,5.0,10.14
INV-1587,2022-05-19,20:50:00,S009,North,Chandigarh,Normal,Female,Sports,352.17,8,140.87,2958.23,Cash,2817.36,5.0,140.87
INV-1588,2022-03-19,14:53:00,S002,East,Bhubaneswar,Member,Male,Sports,102.45,5,25.61,537.86,Credit Card,512.25,5.0,25.61
INV-1589,2022-10-30,20:31:00,S001,West,Ahmedabad,Member,Female,Sports,198.38,7,69.43,1458.09,Cash,1388.66,5.0,69.43
INV-1590,2022-05-06,10:39:00,S010,West,Mumbai,Member,Male,Electronics,259.79,5,64.95,1363.9,Cash,1298.95,5.0,64.95
INV-1591,2022-05-08,12:32:00,S004,South,Hyderabad,Normal,Female,Books,63.14,5,15.79,331.49,E-wallet,315.7,5.0,15.79
INV-1592,2022-03-01,17:42:00,S005,South,Chennai,Member,Female,Home Decor,329.48,5,82.37,1729.77,Cash,1647.4,5.0,82.37
INV-1593,2022-12-29,16:42:00,S007,North,Delhi,Normal,Female,Electronics,269.23,9,121.15,2544.22,Credit Card,2423.07,5.0,121.15
INV-1594,2022-05-19,21:15:00,S007,South,Hyderabad,Member,Female,Home Decor,188.81,9,84.96,1784.25,E-wallet,1699.29,5.0,84.96
INV-1595,2022-01-24,19:42:00,S006,East,Patna,Member,Female,Groceries,218.95,6,65.68,1379.38,E-wallet,1313.7,5.0,65.68
INV-1596,2022-05-16,12:38:00,S009,North,Lucknow,Normal,Female,Electronics,492.34,7,172.32,3618.7,Credit Card,3446.38,5.0,172.32
INV-1597,2022-04-20,11:26:00,S009,West,Pune,Member,Male,Books,318.48,9,143.32,3009.64,Cash,2866.32,5.0,143.32
INV-1598,2022-03-29,18:22:00,S001,East,Bhubaneswar,Member,Male,Home Decor,191.41,10,95.7,2009.8,Cash,1914.1,5.0,95.7
INV-1599,2022-02-14,10:10:00,S005,North,Delhi,Normal,Male,Home Decor,448.87,10,224.44,4713.14,Cash,4488.7,5.0,224.44
INV-1600,2022-03-16,21:22:00,S010,East,Patna,Member,Female,Sports,411.42,7,144.0,3023.94,E-wallet,2879.94,5.0,144.0
INV-1601,2022-06-15,21:33:00,S002,South,Hyderabad,Member,Male,Home Decor,498.54,5,124.64,2617.34,Credit Card,2492.7,5.0,124.64
INV-1602,2022-01-21,09:58:00,S009,South,Chennai,Member,Female,Home Decor,98.56,3,14.78,310.46,E-wallet,295.68,5.0,14.78
INV-1603,2022-03-22,12:37:00,S004,East,Kolkata,Normal,Male,Groceries,385.87,9,173.64,3646.47,E-wallet,3472.83,5.0,173.64
INV-1604,2022-07-15,10:05:00,S010,South,Bangalore,Normal,Female,Sports,300.64,4,60.13,1262.69,Credit Card,1202.56,5.0,60.13
INV-1605,2022-11-07,20:20:00,S008,North,Lucknow,Normal,Female,Clothing,257.65,9,115.94,2434.79,Credit Card,2318.85,5.0,115.94
INV-1606,2022-09-07,14:46:00,S008,East,Kolkata,Normal,Male,Sports,346.29,2,34.63,727.21,E-wallet,692.58,5.0,34.63
INV-1607,2022-02-05,12:52:00,S003,South,Hyderabad,Member,Male,Home Decor,443.27,8,177.31,3723.47,E-wallet,3546.16,5.0,177.31
INV-1608,2022-09-14,20:32:00,S001,South,Hyderabad,Member,Male,Electronics,81.89,6,24.57,515.91,Cash,491.34,5.0,24.57
INV-1609,2022-10-08,20:10:00,S001,West,Pune,Member,Male,Electronics,403.05,9,181.37,3808.82,Credit Card,3627.45,5.0,181.37
INV-1610,2022-04-18,15:21:00,S005,East,Kolkata,Member,Male,Sports,352.45,5,88.11,1850.36,Cash,1762.25,5.0,88.11
INV-1611,2022-11-05,10:37:00,S002,West,Mumbai,Member,Female,Home Decor,111.65,6,33.5,703.4,Cash,669.9,5.0,33.5
INV-1612,2022-08-03,19:05:00,S010,East,Patna,Normal,Male,Books,275.05,8,110.02,2310.42,Credit Card,2200.4,5.0,110.02
INV-1613,2022-04-15,12:20:00,S008,North,Delhi,Member,Female,Home Decor,477.16,5,119.29,2505.09,Cash,2385.8,5.0,119.29
INV-1614,2022-06-03,16:17:00,S004,West,Ahmedabad,Member,Male,Groceries,135.1,6,40.53,851.13,Credit Card,810.6,5.0,40.53
INV-1615,2022-06-16,21:22:00,S008,North,Lucknow,Member,Female,Books,142.85,3,21.43,449.98,Credit Card,428.55,5.0,21.43
INV-1616,2022-01-24,09:46:00,S002,East,Patna,Normal,Female,Clothing,414.57,10,207.28,4352.98,E-wallet,4145.7,5.0,207.28
INV-1617,2022-09-24,10:52:00,S006,East,Bhubaneswar,Normal,Female,Clothing,445.29,6,133.59,2805.33,Credit Card,2671.74,5.0,133.59
INV-1618,2022-12-10,20:00:00,S007,West,Ahmedabad,Member,Male,Clothing,487.56,8,195.02,4095.5,Cash,3900.48,5.0,195.02
INV-1619,2022-11-16,10:42:00,S010,North,Chandigarh,Member,Female,Home Decor,347.02,4,69.4,1457.48,Cash,1388.08,5.0,69.4
INV-1620,2022-07-07,11:19:00,S003,East,Kolkata,Member,Male,Books,363.23,3,54.48,1144.17,Credit Card,1089.69,5.0,54.48
INV-1621,2022-05-14,19:45:00,S008,South,Chennai,Member,Male,Clothing,92.32,8,36.93,775.49,E-wallet,738.56,5.0,36.93
INV-1622,2022-01-04,16:31:00,S003,South,Hyderabad,Normal,Male,Books,214.62,4,42.92,901.4,Credit Card,858.48,5.0,42.92
INV-1623,2022-10-10,09:26:00,S009,East,Kolkata,Member,Female,Books,426.01,2,42.6,894.62,E-wallet,852.02,5.0,42.6
INV-1624,2022-12-09,21:39:00,S008,West,Mumbai,Normal,Male,Books,456.49,6,136.95,2875.89,Credit Card,2738.94,5.0,136.95
INV-1625,2022-08-18,17:27:00,S009,South,Hyderabad,Normal,Male,Books,134.39,10,67.19,1411.09,Credit Card,1343.9,5.0,67.19
INV-1626,2022-01-31,20:05:00,S004,North,Lucknow,Normal,Male,Books,235.54,10,117.77,2473.17,Cash,2355.4,5.0,117.77
INV-1627,2022-05-16,09:33:00,S009,West,Ahmedabad,Member,Male,Home Decor,473.78,10,236.89,4974.69,Credit Card,4737.8,5.0,236.89
INV-1628,2022-11-13,21:47:00,S009,West,Pune,Normal,Female,Clothing,348.67,8,139.47,2928.83,Cash,2789.36,5.0,139.47
INV-1629,2022-03-05,14:25:00,S008,North,Delhi,Normal,Male,Electronics,50.21,7,17.57,369.04,Credit Card,351.47,5.0,17.57
INV-1630,2022-09-03,15:24:00,S010,East,Patna,Normal,Female,Home Decor,112.14,7,39.25,824.23,Cash,784.98,5.0,39.25
INV-1631,2022-07-10,18:25:00,S008,South,Bangalore,Normal,Female,Sports,478.79,5,119.7,2513.65,E-wallet,2393.95,5.0,119.7
INV-1632,2022-04-23,13:26:00,S009,East,Kolkata,Member,Male,Sports,409.49,4,81.9,1719.86,Credit Card,1637.96,5.0,81.9
INV-1633,2022-10-12,14:51:00,S001,East,Bhubaneswar,Normal,Male,Clothing,285.95,6,85.78,1801.48,E-wallet,1715.7,5.0,85.78
INV-1634,2022-08-02,19:06:00,S004,East,Kolkata,Member,Male,Clothing,266.07,2,26.61,558.75,Cash,532.14,5.0,26.61
INV-1635,2022-03-19,15:33:00,S002,South,Chennai,Member,Female,Books,476.34,8,190.54,4001.26,E-wallet,3810.72,5.0,190.54
INV-1636,2022-12-25,14:06:00,S007,South,Chennai,Normal,Male,Groceries,494.5,9,222.53,4673.03,Credit Card,4450.5,5.0,222.53
INV-1637,2022-02-15,09:52:00,S002,North,Chandigarh,Normal,Male,Clothing,423.33,3,63.5,1333.49,E-wallet,1269.99,5.0,63.5
INV-1638,2022-08-12,10:03:00,S007,West,Pune,Member,Female,Home Decor,87.75,5,21.94,460.69,E-wallet,438.75,5.0,21.94
INV-1639,2022-02-01,14:50:00,S001,South,Chennai,Member,Male,Books,49.39,5,12.35,259.3,Cash,246.95,5.0,12.35
INV-1640,2022-06-09,21:40:00,S003,North,Delhi,Normal,Male,Books,306.89,4,61.38,1288.94,E-wallet,1227.56,5.0,61.38
INV-1641,2022-10-09,12:49:00,S005,North,Delhi,Member,Male,Home Decor,295.33,6,88.6,1860.58,E-wallet,1771.98,5.0,88.6
INV-1642,2022-06-15,10:01:00,S004,West,Pune,Normal,Male,Groceries,371.11,4,74.22,1558.66,Cash,1484.44,5.0,74.22
INV-1643,2022-09-27,09:12:00,S009,South,Chennai,Member,Female,Electronics,206.74,8,82.7,1736.62,E-wallet,1653.92,5.0,82.7
INV-1644,2022-04-21,12:23:00,S003,West,Ahmedabad,Member,Female,Groceries,53.86,10,26.93,565.53,Cash,538.6,5.0,26.93
INV-1645,2022-01-16,17:10:00,S002,East,Bhubaneswar,Normal,Male,Groceries,359.76,3,53.96,1133.24,E-wallet,1079.28,5.0,53.96
INV-1646,2022-10-21,16:46:00,S003,West,Mumbai,Normal,Female,Home Decor,133.89,1,6.69,140.58,E-wallet,133.89,5.0,6.69
INV-1647,2022-04-09,21:59:00,S003,South,Hyderabad,Normal,Female,Groceries,494.84,7,173.19,3637.07,E-wallet,3463.88,5.0,173.19
INV-1648,2022-10-07,14:09:00,S006,North,Chandigarh,Member,Female,Groceries,230.33,5,57.58,1209.23,E-wallet,1151.65,5.0,57.58
INV-1649,2022-07-25,21:19:00,S001,East,Bhubaneswar,Member,Male,Clothing,20.92,4,4.18,87.86,Credit Card,83.68,5.0,4.18
INV-1650,2022-08-28,19:08:00,S010,East,Patna,Normal,Female,Clothing,298.02,4,59.6,1251.68,Credit Card,1192.08,5.0,59.6
INV-1651,2022-09-10,20:04:00,S009,West,Pune,Normal,Male,Sports,107.43,10,53.72,1128.02,E-wallet,1074.3,5.0,53.72
INV-1652,2022-09-19,11:26:00,S003,East,Bhubaneswar,Member,Female,Sports,194.79,6,58.44,1227.18,Cash,1168.74,5.0,58.44
INV-1653,2022-03-09,13:27:00,S004,East,Kolkata,Normal,Male,Clothing,139.93,3,20.99,440.78,Credit Card,419.79,5.0,20.99
INV-1654,2022-03-02,13:08:00,S002,North,Chandigarh,Member,Female,Electronics,185.17,7,64.81,1361.0,E-wallet,1296.19,5.0,64.81
INV-1655,2022-09-01,20:06:00,S001,West,Pune,Normal,Female,Books,197.73,10,98.87,2076.17,Credit Card,1977.3,5.0,98.87
INV-1656,2022-11-02,15:43:00,S010,East,Kolkata,Normal,Female,Home Decor,460.43,9,207.19,4351.06,Cash,4143.87,5.0,207.19
INV-1657,2022-04-09,11:51:00,S007,East,Patna,Member,Female,Electronics,139.69,2,13.97,293.35,Credit Card,279.38,5.0,13.97
INV-1658,2022-04-10,18:54:00,S010,East,Bhubaneswar,Normal,Male,Home Decor,357.51,5,89.38,1876.93,Credit Card,1787.55,5.0,89.38
INV-1659,2022-01-27,09:04:00,S004,West,Pune,Normal,Female,Books,449.57,6,134.87,2832.29,E-wallet,2697.42,5.0,134.87
INV-1660,2022-09-12,20:36:00,S009,West,Mumbai,Normal,Female,Home Decor,356.57,8,142.63,2995.19,Cash,2852.56,5.0,142.63
INV-1661,2022-09-20,14:43:00,S004,West,Ahmedabad,Normal,Female,Electronics,275.51,10,137.75,2892.85,Cash,2755.1,5.0,137.75
INV-1662,2022-07-26,17:20:00,S005,West,Mumbai,Member,Female,Home Decor,234.11,9,105.35,2212.34,E-wallet,2106.99,5.0,105.35
INV-1663,2022-02-26,11:38:00,S005,South,Chennai,Member,Female,Books,275.32,5,68.83,1445.43,E-wallet,1376.6,5.0,68.83
INV-1664,2022-05-08,09:38:00,S003,East,Bhubaneswar,Normal,Female,Groceries,319.91,10,159.96,3359.06,Cash,3199.1,5.0,159.96
INV-1665,2022-11-26,18:24:00,S001,South,Hyderabad,Member,Male,Groceries,24.73,5,6.18,129.83,Cash,123.65,5.0,6.18
INV-1666,2022-06-08,15:47:00,S006,South,Bangalore,Member,Female,Groceries,460.16,10,230.08,4831.68,Cash,4601.6,5.0,230.08
INV-1667,2022-05-23,16:09:00,S009,East,Bhubaneswar,Member,Female,Home Decor,354.94,1,17.75,372.69,E-wallet,354.94,5.0,17.75
INV-1668,2022-11-27,17:43:00,S006,East,Patna,Normal,Male,Sports,185.24,6,55.57,1167.01,Cash,1111.44,5.0,55.57
INV-1669,2022-12-16,09:36:00,S008,East,Bhubaneswar,Member,Male,Groceries,439.89,7,153.96,3233.19,Credit Card,3079.23,5.0,153.96
INV-1670,2022-07-17,15:06:00,S008,South,Bangalore,Normal,Female,Home Decor,280.64,7,98.22,2062.7,Credit Card,1964.48,5.0,98.22
INV-1671,2022-12-03,09:06:00,S006,North,Chandigarh,Normal,Female,Home Decor,93.58,7,32.75,687.81,Cash,655.06,5.0,32.75
INV-1672,2022-05-25,21:07:00,S001,North,Delhi,Member,Male,Home Decor,424.25,5,106.06,2227.31,Cash,2121.25,5.0,106.06
INV-1673,2022-03-14,17:08:00,S009,West,Pune,Member,Female,Sports,424.44,6,127.33,2673.97,E-wallet,2546.64,5.0,127.33
INV-1674,2022-08-05,09:58:00,S009,West,Mumbai,Normal,Male,Sports,282.36,3,42.35,889.43,Cash,847.08,5.0,42.35
INV-1675,2022-09-03,17:35:00,S008,South,Hyderabad,Member,Female,Clothing,13.41,1,0.67,14.08,E-wallet,13.41,5.0,0.67
INV-1676,2022-02-10,10:13:00,S009,North,Chandigarh,Member,Male,Clothing,73.22,5,18.31,384.41,Credit Card,366.1,5.0,18.31
INV-1677,2022-08-15,12:49:00,S002,South,Chennai,Member,Male,Clothing,327.67,8,131.07,2752.43,Credit Card,2621.36,5.0,131.07
INV-1678,2022-12-17,14:30:00,S008,North,Lucknow,Member,Male,Books,249.74,1,12.49,262.23,E-wallet,249.74,5.0,12.49
INV-1679,2022-09-06,21:14:00,S009,East,Kolkata,Normal,Female,Groceries,344.95,6,103.48,2173.18,Cash,2069.7,5.0,103.48
INV-1680,2022-04-17,09:06:00,S006,North,Chandigarh,Normal,Female,Groceries,142.15,6,42.65,895.55,Credit Card,852.9,5.0,42.65
INV-1681,2022-10-04,17:51:00,S008,South,Hyderabad,Normal,Female,Sports,112.68,1,5.63,118.31,E-wallet,112.68,5.0,5.63
INV-1682,2022-02-21,15:13:00,S010,West,Ahmedabad,Normal,Female,Clothing,429.94,8,171.98,3611.5,E-wallet,3439.52,5.0,171.98
INV-1683,2022-10-18,19:58:00,S002,West,Mumbai,Member,Male,Clothing,202.68,1,10.13,212.81,Credit Card,202.68,5.0,10.13
INV-1684,2022-06-28,20:11:00,S002,West,Ahmedabad,Member,Female,Clothing,128.49,8,51.4,1079.32,E-wallet,1027.92,5.0,51.4
INV-1685,2023-01-01,18:45:00,S008,North,Lucknow,Normal,Female,Home Decor,251.85,7,88.15,1851.1,Cash,1762.95,5.0,88.15
INV-1686,2022-06-19,16:55:00,S006,East,Kolkata,Normal,Female,Clothing,482.96,8,193.18,4056.86,Cash,3863.68,5.0,193.18
INV-1687,2022-05-08,09:01:00,S005,West,Pune,Normal,Male,Groceries,50.49,3,7.57,159.04,E-wallet,151.47,5.0,7.57
INV-1688,2022-02-19,16:23:00,S008,South,Bangalore,Member,Female,Electronics,423.08,4,84.62,1776.94,Credit Card,1692.32,5.0,84.62
INV-1689,2022-06-21,10:50:00,S009,East,Bhubaneswar,Member,Male,Groceries,216.58,7,75.8,1591.86,Credit Card,1516.06,5.0,75.8
INV-1690,2022-08-22,11:31:00,S004,North,Delhi,Member,Male,Electronics,410.45,2,41.05,861.95,Credit Card,820.9,5.0,41.05
INV-1691,2022-07-02,16:32:00,S009,West,Ahmedabad,Normal,Male,Books,388.84,10,194.42,4082.82,Cash,3888.4,5.0,194.42
INV-1692,2022-02-13,17:17:00,S006,North,Chandigarh,Normal,Female,Clothing,180.32,5,45.08,946.68,E-wallet,901.6,5.0,45.08
INV-1693,2022-07-22,17:27:00,S010,North,Chandigarh,Normal,Female,Sports,396.82,1,19.84,416.66,E-wallet,396.82,5.0,19.84
INV-1694,2022-04-19,16:10:00,S007,East,Bhubaneswar,Normal,Male,Electronics,311.69,10,155.85,3272.75,Credit Card,3116.9,5.0,155.85
INV-1695,2022-05-25,13:59:00,S003,North,Delhi,Member,Female,Groceries,120.11,7,42.04,882.81,E-wallet,840.77,5.0,42.04
INV-1696,2022-10-02,10:47:00,S003,North,Lucknow,Normal,Male,Home Decor,139.0,3,20.85,437.85,Cash,417.0,5.0,20.85
INV-1697,2022-01-08,16:19:00,S008,South,Chennai,Normal,Male,Electronics,456.43,3,68.46,1437.75,E-wallet,1369.29,5.0,68.46
INV-1698,2022-08-04,15:03:00,S009,North,Delhi,Normal,Male,Groceries,120.73,9,54.33,1140.9,Credit Card,1086.57,5.0,54.33
INV-1699,2022-10-30,13:28:00,S010,East,Bhubaneswar,Normal,Female,Clothing,91.44,2,9.14,192.02,Credit Card,182.88,5.0,9.14
INV-1700,2022-12-21,17:43:00,S009,East,Patna,Member,Male,Books,405.28,3,60.79,1276.63,Credit Card,1215.84,5.0,60.79
INV-1701,2022-09-11,09:50:00,S004,West,Mumbai,Member,Female,Electronics,265.34,9,119.4,2507.46,Credit Card,2388.06,5.0,119.4
INV-1702,2022-09-04,21:46:00,S010,West,Ahmedabad,Member,Male,Home Decor,46.39,10,23.2,487.1,Credit Card,463.9,5.0,23.2
INV-1703,2022-12-19,19:18:00,S003,South,Chennai,Member,Male,Sports,284.85,1,14.24,299.09,Credit Card,284.85,5.0,14.24
INV-1704,2022-02-15,17:26:00,S002,South,Bangalore,Member,Female,Groceries,234.27,9,105.42,2213.85,Cash,2108.43,5.0,105.42
INV-1705,2022-09-19,12:34:00,S004,South,Bangalore,Normal,Male,Home Decor,30.97,7,10.84,227.63,Credit Card,216.79,5.0,10.84
INV-1706,2022-07-05,16:08:00,S004,East,Kolkata,Normal,Female,Clothing,28.01,3,4.2,88.23,Credit Card,84.03,5.0,4.2
INV-1707,2022-10-20,20:14:00,S006,South,Hyderabad,Member,Female,Electronics,194.08,6,58.22,1222.7,Credit Card,1164.48,5.0,58.22
INV-1708,2022-02-12,20:59:00,S010,South,Chennai,Member,Female,Books,453.2,7,158.62,3331.02,Cash,3172.4,5.0,158.62
INV-1709,2022-02-26,12:44:00,S010,West,Mumbai,Member,Male,Groceries,77.35,6,23.2,487.3,Cash,464.1,5.0,23.2
INV-1710,2022-12-29,13:06:00,S010,North,Chandigarh,Member,Male,Home Decor,485.77,10,242.88,5100.58,Credit Card,4857.7,5.0,242.88
INV-1711,2022-05-30,18:10:00,S003,East,Bhubaneswar,Normal,Male,Home Decor,153.0,6,45.9,963.9,Credit Card,918.0,5.0,45.9
INV-1712,2022-11-05,14:15:00,S008,South,Bangalore,Normal,Male,Clothing,468.59,2,46.86,984.04,E-wallet,937.18,5.0,46.86
INV-1713,2022-10-23,17:41:00,S008,South,Bangalore,Member,Male,Books,186.57,4,37.31,783.59,E-wallet,746.28,5.0,37.31
INV-1714,2022-04-24,09:49:00,S010,North,Chandigarh,Normal,Male,Sports,305.47,3,45.82,962.23,Credit Card,916.41,5.0,45.82
INV-1715,2022-06-26,17:00:00,S002,East,Kolkata,Member,Female,Electronics,428.46,6,128.54,2699.3,Credit Card,2570.76,5.0,128.54
INV-1716,2022-11-02,18:33:00,S009,West,Mumbai,Normal,Male,Electronics,120.76,2,12.08,253.6,Credit Card,241.52,5.0,12.08
INV-1717,2022-09-21,18:45:00,S004,East,Bhubaneswar,Member,Male,Books,454.0,8,181.6,3813.6,E-wallet,3632.0,5.0,181.6
INV-1718,2022-02-13,12:34:00,S001,South,Bangalore,Normal,Female,Books,21.44,1,1.07,22.51,Cash,21.44,5.0,1.07
INV-1719,2022-01-08,14:35:00,S001,North,Delhi,Normal,Male,Books,305.31,2,30.53,641.15,Cash,610.62,5.0,30.53
INV-1720,2022-07-20,13:52:00,S004,West,Ahmedabad,Normal,Female,Home Decor,481.53,6,144.46,3033.64,Credit Card,2889.18,5.0,144.46
INV-1721,2022-03-11,14:32:00,S005,East,Patna,Normal,Female,Electronics,256.71,9,115.52,2425.91,Cash,2310.39,5.0,115.52
INV-1722,2022-11-14,20:54:00,S004,South,Bangalore,Member,Female,Clothing,56.57,8,22.63,475.19,Credit Card,452.56,5.0,22.63
INV-1723,2022-02-03,16:45:00,S002,West,Mumbai,Member,Female,Sports,100.09,3,15.01,315.28,Cash,300.27,5.0,15.01
INV-1724,2022-04-12,16:21:00,S001,East,Bhubaneswar,Member,Female,Groceries,61.66,5,15.41,323.71,Credit Card,308.3,5.0,15.41
INV-1725,2022-06-01,09:21:00,S004,East,Patna,Normal,Male,Clothing,462.78,8,185.11,3887.35,E-wallet,3702.24,5.0,185.11
INV-1726,2022-07-13,15:35:00,S007,West,Mumbai,Normal,Male,Electronics,135.83,5,33.96,713.11,E-wallet,679.15,5.0,33.96
INV-1727,2022-08-26,17:01:00,S005,East,Kolkata,Normal,Male,Sports,181.18,2,18.12,380.48,Cash,362.36,5.0,18.12
INV-1728,2022-03-10,18:09:00,S007,East,Patna,Member,Male,Groceries,27.88,1,1.39,29.27,E-wallet,27.88,5.0,1.39
INV-1729,2022-06-26,09:59:00,S003,East,Patna,Member,Male,Sports,141.34,3,21.2,445.22,Credit Card,424.02,5.0,21.2
INV-1730,2022-12-09,18:10:00,S003,North,Delhi,Normal,Female,Groceries,267.11,4,53.42,1121.86,E-wallet,1068.44,5.0,53.42
INV-1731,2022-12-24,15:26:00,S010,South,Bangalore,Member,Female,Clothing,18.56,10,9.28,194.88,Credit Card,185.6,5.0,9.28
INV-1732,2022-10-11,13:57:00,S007,South,Chennai,Normal,Male,Groceries,116.21,3,17.43,366.06,E-wallet,348.63,5.0,17.43
INV-1733,2022-11-14,18:01:00,S004,North,Lucknow,Member,Male,Groceries,136.73,7,47.86,1004.97,E-wallet,957.11,5.0,47.86
INV-1734,2022-03-29,17:12:00,S006,South,Chennai,Normal,Female,Clothing,17.96,10,8.98,188.58,E-wallet,179.6,5.0,8.98
INV-1735,2022-07-08,18:10:00,S007,North,Delhi,Normal,Male,Home Decor,435.34,3,65.3,1371.32,Cash,1306.02,5.0,65.3
INV-1736,2022-02-10,14:05:00,S005,North,Lucknow,Member,Female,Groceries,302.75,1,15.14,317.89,Cash,302.75,5.0,15.14
INV-1737,2022-03-22,13:57:00,S007,West,Mumbai,Member,Female,Sports,160.58,3,24.09,505.83,E-wallet,481.74,5.0,24.09
INV-1738,2022-02-01,12:23:00,S004,East,Bhubaneswar,Member,Male,Home Decor,88.82,6,26.65,559.57,E-wallet,532.92,5.0,26.65
INV-1739,2022-09-10,12:34:00,S010,North,Lucknow,Member,Female,Books,287.83,4,57.57,1208.89,E-wallet,1151.32,5.0,57.57
INV-1740,2022-02-06,09:02:00,S008,East,Patna,Member,Male,Electronics,98.86,3,14.83,311.41,Cash,296.58,5.0,14.83
INV-1741,2022-04-06,18:01:00,S010,South,Hyderabad,Normal,Male,Groceries,356.86,4,71.37,1498.81,Credit Card,1427.44,5.0,71.37
INV-1742,2022-07-07,15:05:00,S006,East,Kolkata,Member,Male,Books,401.26,8,160.5,3370.58,Credit Card,3210.08,5.0,160.5
INV-1743,2022-04-30,14:05:00,S001,North,Delhi,Member,Male,Books,183.29,4,36.66,769.82,Credit Card,733.16,5.0,36.66
INV-1744,2022-03-30,15:10:00,S004,West,Ahmedabad,Normal,Male,Books,91.32,4,18.26,383.54,E-wallet,365.28,5.0,18.26
INV-1745,2022-10-14,15:12:00,S007,North,Chandigarh,Normal,Female,Electronics,220.89,3,33.13,695.8,Credit Card,662.67,5.0,33.13
INV-1746,2022-08-23,15:25:00,S008,North,Chandigarh,Normal,Female,Home Decor,386.07,6,115.82,2432.24,E-wallet,2316.42,5.0,115.82
INV-1747,2022-01-15,20:15:00,S010,West,Mumbai,Normal,Male,Books,454.63,10,227.32,4773.62,E-wallet,4546.3,5.0,227.32
INV-1748,2022-09-06,20:44:00,S004,West,Mumbai,Member,Female,Home Decor,107.53,2,10.75,225.81,E-wallet,215.06,5.0,10.75
INV-1749,2022-07-21,17:35:00,S003,North,Lucknow,Normal,Male,Clothing,398.93,2,39.89,837.75,Credit Card,797.86,5.0,39.89
INV-1750,2022-03-04,11:49:00,S006,South,Hyderabad,Member,Female,Electronics,55.9,9,25.16,528.26,Credit Card,503.1,5.0,25.16
INV-1751,2022-01-27,20:13:00,S008,North,Chandigarh,Member,Male,Electronics,251.63,5,62.91,1321.06,Credit Card,1258.15,5.0,62.91
INV-1752,2022-07-28,10:53:00,S008,South,Bangalore,Member,Male,Electronics,115.33,10,57.66,1210.96,E-wallet,1153.3,5.0,57.66
